,price,Address,area,Bedrooms,Bathrooms,neworold,type_of_building,Address_Values
3164,21500000.0,other,1276.0,2,2,0,0,4343.0
3165,66000000.0,other,2000.0,4,3,0,1,4343.0
3166,20000000.0,other,1000.0,2,2,0,0,4343.0
3167,14000000.0,other,696.0,2,2,0,0,4343.0
3168,31000000.0,other,900.0,2,2,0,0,4343.0
3169,75000000.0,other,2200.0,3,3,0,0,4343.0
3170,18000000.0,other,1130.0,2,2,0,0,4343.0
3171,17500000.0,other,855.0,2,2,0,0,4343.0
3172,18000000.0,other,790.0,2,2,0,0,4343.0
3173,18500000.0,other,950.0,2,2,0,0,4343.0
3174,26000000.0,other,1200.0,2,2,0,0,4343.0
3175,7500000.0,other,815.0,2,2,0,0,4343.0
3176,11000000.0,other,1045.0,2,2,0,0,4343.0
3177,15000000.0,other,850.0,2,2,0,0,4343.0
3178,7500000.0,other,836.0,2,2,0,0,4343.0
3179,12600000.0,other,860.0,2,2,0,0,4343.0
3180,50000000.0,other,1450.0,3,3,0,1,4343.0
3181,14700000.0,other,1050.0,2,2,0,0,4343.0
3182,30000000.0,other,1110.0,2,2,0,0,4343.0
3183,18000000.0,other,750.0,2,2,0,0,4343.0
3184,14200000.0,other,714.0,2,2,0,0,4343.0
3185,22500000.0,other,900.0,2,2,0,0,4343.0
3186,12500000.0,other,1010.0,2,2,0,0,4343.0
3187,28000000.0,other,941.0,2,2,0,0,4343.0
3188,15000000.0,other,625.0,2,2,0,0,4343.0
3189,16500000.0,other,707.0,2,2,1,0,4343.0
3190,23500000.0,other,676.0,2,2,0,0,4343.0
3191,18000000.0,other,980.0,2,2,0,0,4343.0
3192,15000000.0,other,571.0,2,2,0,0,4343.0
3194,18700000.0,other,700.0,2,2,0,0,4343.0
3196,25000000.0,other,985.0,2,2,0,0,4343.0
3197,17500000.0,other,1043.0,2,2,0,0,4343.0
3198,20000000.0,other,1350.0,2,2,0,0,4343.0
3199,20000000.0,other,1165.0,2,2,0,0,4343.0
3200,8000000.0,other,850.0,2,2,0,0,4343.0
3201,22500000.0,other,1200.0,2,2,0,0,4343.0
3202,30000000.0,other,976.0,3,3,0,0,4343.0
3203,32500000.0,other,1100.0,2,2,0,0,4343.0
3204,18000000.0,other,1400.0,2,2,0,0,4343.0
3205,37000000.0,other,1265.0,4,3,0,0,4343.0
3208,20000000.0,other,950.0,2,2,0,0,4343.0
3209,7000000.0,other,525.0,2,2,0,0,4343.0
3210,32000000.0,other,1085.0,3,3,0,0,4343.0
3211,14500000.0,other,1100.0,2,2,0,0,4343.0
3213,28000000.0,other,1334.0,3,3,0,1,4343.0
3214,20000000.0,other,675.0,2,2,0,0,4343.0
3215,18000000.0,other,806.0,2,2,0,0,4343.0
3216,10500000.0,other,812.0,2,2,0,0,4343.0
3217,18000000.0,other,700.0,3,2,0,1,4343.0
3220,29500000.0,other,1100.0,3,3,0,1,4343.0
3221,22500000.0,other,902.0,2,2,0,0,4343.0
3222,20000000.0,other,650.0,2,2,0,0,4343.0
3223,25000000.0,other,950.0,2,2,0,0,4343.0
3224,20000000.0,other,1040.0,2,2,0,0,4343.0
3225,16000000.0,other,900.0,2,2,0,0,4343.0
3226,22000000.0,other,1100.0,2,2,0,0,4343.0
3227,20000000.0,other,850.0,2,2,0,0,4343.0
3228,27500000.0,other,1392.0,3,3,0,0,4343.0
3231,17000000.0,other,680.0,2,2,0,0,4343.0
3234,14000000.0,other,1200.0,2,2,0,0,4343.0
3235,35000000.0,other,1250.0,3,3,1,0,4343.0
3236,15000000.0,other,900.0,2,2,0,0,4343.0
3237,27500000.0,other,1400.0,3,3,0,0,4343.0
3239,22500000.0,other,1100.0,2,2,0,0,4343.0
3240,18000000.0,other,1100.0,2,2,0,0,4343.0
3241,13500000.0,other,841.0,2,2,0,0,4343.0
3242,16000000.0,other,1200.0,2,2,0,0,4343.0
3243,15100000.0,other,625.0,2,2,0,0,4343.0
3244,11500000.0,other,760.0,2,2,0,0,4343.0
3246,22200000.000000004,other,1110.0,2,2,0,0,4343.0
3247,45000000.0,other,1450.0,3,3,0,1,4343.0
3248,42500000.0,other,1300.0,3,3,0,0,4343.0
3250,18000000.0,other,640.0,2,2,1,1,4343.0
3251,19500000.0,other,700.0,2,2,0,0,4343.0
3252,19000000.0,other,1200.0,2,2,0,0,4343.0
3253,38000000.0,other,1320.0,3,2,0,0,4343.0
3254,20000000.0,other,1200.0,2,2,0,0,4343.0
3255,40000000.0,other,1500.0,3,3,0,0,4343.0
3256,27000000.0,other,1050.0,2,2,0,0,4343.0
3258,18000000.0,other,900.0,2,2,0,0,4343.0
3260,35000000.0,other,1350.0,3,3,0,0,4343.0
3262,45000000.0,other,1600.0,3,3,0,0,4343.0
3264,23000000.0,other,943.0,3,2,0,0,4343.0
3265,18500000.0,other,1050.0,2,2,0,0,4343.0
3266,23000000.0,other,970.0,2,2,0,1,4343.0
3268,8000000.0,other,700.0,2,2,0,0,4343.0
3269,29500000.0,other,1235.0,2,2,0,0,4343.0
3271,25000000.0,other,1000.0,2,2,0,0,4343.0
3272,20000000.0,other,850.0,2,2,0,0,4343.0
3273,6000000.0,other,610.0,2,2,0,0,4343.0
3274,10000000.0,other,800.0,2,2,0,0,4343.0
3275,13000000.0,other,680.0,2,2,0,0,4343.0
3276,20000000.0,other,1000.0,2,2,0,0,4343.0
3277,17000000.0,other,650.0,2,2,0,0,4343.0
3278,32000000.0,other,972.0,3,2,0,0,4343.0
3279,23000000.0,other,780.0,2,3,0,0,4343.0
3280,27500000.0,other,994.0,2,2,0,0,4343.0
3281,15000000.0,other,825.0,2,2,0,0,4343.0
3282,21000000.0,other,850.0,2,2,0,0,4343.0
3283,16000000.0,other,510.0,2,2,0,0,4343.0
3284,12900000.0,other,1340.0,2,2,0,1,4343.0
3286,34000000.0,other,1110.0,3,3,0,0,4343.0
3287,22500000.0,other,1000.0,2,2,0,0,4343.0
3288,6200000.0,other,650.0,2,2,0,0,4343.0
3289,8500000.0,other,693.0,2,2,1,0,4343.0
3290,38000000.0,other,1300.0,3,3,0,0,4343.0
3291,21100000.0,other,860.0,2,2,0,0,4343.0
3292,25000000.0,other,865.0,2,2,0,0,4343.0
3293,50000000.0,other,1500.0,2,2,0,0,4343.0
3294,50000000.0,other,1800.0,4,3,0,0,4343.0
3296,18000000.0,other,900.0,2,2,0,0,4343.0
3297,21000000.0,other,1000.0,2,2,0,0,4343.0
3298,12500000.0,other,1050.0,2,2,0,0,4343.0
3299,16500000.0,other,1150.0,2,2,0,0,4343.0
3301,23500000.0,other,1200.0,2,2,0,0,4343.0
3302,14500000.0,other,950.0,2,2,0,0,4343.0
3303,50000000.0,other,1950.0,3,4,0,0,4343.0
3304,17500000.0,other,1450.0,2,2,0,0,4343.0
3306,6500000.0,other,728.0,2,2,0,0,4343.0
3307,42500000.0,other,1700.0,4,5,0,0,4343.0
3309,33000000.0,other,1360.0,3,3,0,0,4343.0
3310,16000000.0,other,800.0,2,2,0,1,4343.0
3311,15500000.0,other,775.0,2,2,0,0,4343.0
3312,19000000.0,other,1000.0,2,2,0,0,4343.0
3313,15000000.0,other,882.0,2,2,0,0,4343.0
3314,27000000.0,other,890.0,2,2,0,1,4343.0
3315,15000000.0,other,750.0,2,2,0,0,4343.0
3316,8000000.0,other,680.0,2,2,0,1,4343.0
3317,16000000.0,other,950.0,2,2,0,0,4343.0
3318,15700000.0,other,850.0,2,2,0,0,4343.0
3319,18500000.0,other,870.0,2,2,0,0,4343.0
3320,37500000.0,other,1235.0,2,2,0,0,4343.0
3321,30000000.0,other,950.0,2,2,0,0,4343.0
3322,27500000.0,other,1255.0,3,3,0,0,4343.0
3323,9500000.0,other,650.0,2,2,0,0,4343.0
3324,21000000.0,other,645.0,2,2,0,0,4343.0
3326,22500000.0,other,830.0,3,2,0,0,4343.0
3327,16000000.0,other,1600.0,2,2,0,0,4343.0
3328,15000000.0,other,785.0,2,2,0,0,4343.0
3329,8640000.0,other,950.0,2,2,0,0,4343.0
3330,8000000.0,other,825.0,2,2,0,0,4343.0
3331,16000000.0,other,850.0,2,2,0,1,4343.0
3332,16000000.0,other,650.0,2,2,0,0,4343.0
3333,25000000.0,other,750.0,2,2,0,0,4343.0
3334,12500000.0,other,600.0,2,3,0,1,4343.0
3335,22000000.0,other,700.0,2,2,0,0,4343.0
3337,11600000.0,other,639.0,2,2,0,0,4343.0
3338,13500000.0,other,750.0,2,2,0,0,4343.0
3339,14000000.0,other,800.0,2,2,0,0,4343.0
3340,30000000.0,other,1300.0,3,3,1,0,4343.0
3341,14000000.0,other,1000.0,2,3,0,0,4343.0
3342,16500000.0,other,800.0,2,2,0,0,4343.0
3343,25000000.0,other,750.0,2,2,0,0,4343.0
3344,14500000.0,other,650.0,2,2,0,0,4343.0
3345,6200000.0,other,695.0,2,2,0,0,4343.0
3347,45000000.0,other,2000.0,4,4,0,0,4343.0
3348,15000000.0,other,730.0,2,2,0,0,4343.0
3349,37000000.0,other,1200.0,3,3,0,0,4343.0
3350,17500000.0,other,900.0,2,2,0,0,4343.0
3351,35000000.0,other,1050.0,3,2,0,0,4343.0
3352,19000000.0,other,700.0,2,2,0,0,4343.0
3353,18000000.0,other,725.0,2,2,0,0,4343.0
3354,30000000.0,other,951.0,3,2,0,0,4343.0
3355,25000000.0,other,1028.0,3,2,0,1,4343.0
3356,23500000.0,other,850.0,2,2,0,0,4343.0
3357,11500000.0,other,1200.0,2,2,0,0,4343.0
3358,16500000.0,other,685.0,2,2,0,0,4343.0
3359,29900000.000000004,other,950.0,2,2,0,0,4343.0
3360,22500000.0,other,1040.0,2,3,0,0,4343.0
3361,16500000.0,other,880.0,2,2,0,0,4343.0
3362,22000000.0,other,820.0,3,2,0,0,4343.0
3363,45000000.0,other,1400.0,2,3,0,0,4343.0
3364,30000000.0,other,900.0,3,3,0,0,4343.0
3365,15000000.0,other,920.0,2,2,0,0,4343.0
3367,22500000.0,other,950.0,3,2,0,0,4343.0
3368,17000000.0,other,1079.0,2,2,0,0,4343.0
3369,25000000.0,other,1280.0,3,2,0,0,4343.0
3370,25000000.0,other,1100.0,2,2,0,0,4343.0
3372,18000000.0,other,750.0,2,2,1,0,4343.0
3373,17000000.0,other,970.0,2,2,0,0,4343.0
3374,22500000.0,other,900.0,2,2,0,0,4343.0
3375,25500000.0,other,1000.0,2,2,0,0,4343.0
3376,13500000.0,other,750.0,2,2,0,0,4343.0
3377,14000000.0,other,740.0,2,2,0,0,4343.0
3379,20000000.0,other,825.0,2,2,0,0,4343.0
3380,18000000.0,other,620.0,2,2,0,0,4343.0
3381,18000000.0,other,850.0,2,2,0,0,4343.0
3382,18000000.0,other,835.0,2,3,0,0,4343.0
3383,13000000.0,other,1100.0,2,2,0,0,4343.0
3384,12500000.0,other,1060.0,2,2,0,0,4343.0
3386,35000000.0,other,1500.0,2,2,0,0,4343.0
3387,30000000.0,other,900.0,2,2,0,0,4343.0
3388,26500000.0,other,1030.0,2,2,0,0,4343.0
3389,23500000.0,other,900.0,2,2,0,0,4343.0
3390,25000000.0,other,1160.0,2,3,0,0,4343.0
3391,17000000.0,other,695.0,2,2,1,0,4343.0
3393,21100000.0,other,950.0,2,2,0,0,4343.0
3394,17500000.0,other,815.0,2,2,0,0,4343.0
3395,17500000.0,other,800.0,2,2,0,0,4343.0
3396,17900000.0,other,1000.0,2,2,0,0,4343.0
3397,12000000.0,other,1080.0,2,2,0,0,4343.0
3398,13100000.0,other,965.0,2,2,0,0,4343.0
3399,22500000.0,other,800.0,2,2,0,1,4343.0
3400,13700000.000000002,other,1150.0,2,2,0,0,4343.0
3401,23000000.0,other,1150.0,3,3,0,0,4343.0
3402,38000000.0,other,1230.0,3,3,0,0,4343.0
3403,13500000.0,other,1000.0,2,2,0,0,4343.0
3405,15000000.0,other,507.0,2,2,0,0,4343.0
3407,17000000.0,other,1250.0,2,2,0,0,4343.0
3408,24000000.0,other,820.0,2,2,0,0,4343.0
3409,31100000.0,other,915.0,3,2,0,0,4343.0
3410,23000000.0,other,1100.0,2,2,0,0,4343.0
3411,15000000.0,other,647.0,2,2,0,0,4343.0
3412,21000000.0,other,1300.0,2,2,0,0,4343.0
3413,12000000.0,other,1010.0,2,2,0,0,4343.0
3414,12000000.0,other,850.0,2,3,0,0,4343.0
3415,12500000.0,other,800.0,2,2,0,0,4343.0
3416,14000000.0,other,770.0,2,2,0,0,4343.0
3417,17000000.0,other,710.0,2,2,0,0,4343.0
3418,18500000.0,other,1000.0,2,2,0,0,4343.0
3419,25200000.0,other,1100.0,3,3,1,0,4343.0
3420,61500000.0,other,1800.0,3,3,0,0,4343.0
3421,16000000.0,other,550.0,2,2,0,0,4343.0
3422,72900000.0,other,2467.0,4,4,1,0,4343.0
3423,18000000.0,other,902.0,2,2,0,0,4343.0
3425,22500000.0,other,1150.0,2,3,0,0,4343.0
3426,5800000.0,other,625.0,2,2,0,0,4343.0
3427,34900000.0,other,1665.0,3,3,0,0,4343.0
3428,14000000.0,other,1024.0,2,2,0,0,4343.0
3429,8500000.0,other,550.0,2,2,0,0,4343.0
3430,12000000.0,other,1026.0,2,2,1,0,4343.0
3431,12500000.0,other,1000.0,2,2,0,0,4343.0
3432,17000000.0,other,1100.0,2,2,0,1,4343.0
3433,17500000.0,other,661.0,2,2,0,0,4343.0
3434,25000000.0,other,1100.0,2,2,0,0,4343.0
3435,15000000.0,other,1026.0,2,2,0,1,4343.0
3437,12000000.0,other,810.0,2,2,0,0,4343.0
3439,8300000.0,other,920.0,2,2,0,0,4343.0
3440,21500000.0,other,839.0,2,2,0,0,4343.0
3441,22800000.0,other,1050.0,3,3,0,0,4343.0
3442,26000000.0,other,850.0,2,2,0,0,4343.0
3443,25000000.0,other,1250.0,2,2,0,0,4343.0
3444,19000000.0,other,667.0,2,2,0,0,4343.0
3445,15500000.0,other,675.0,2,2,0,0,4343.0
3446,15000000.0,other,800.0,2,2,0,1,4343.0
3447,18500000.0,other,1200.0,2,2,0,0,4343.0
3448,13000000.0,other,755.0,2,2,0,0,4343.0
3449,23000000.0,other,840.0,2,2,0,0,4343.0
3450,23000000.0,other,1000.0,2,2,0,0,4343.0
3451,18200000.0,other,1050.0,2,2,0,0,4343.0
3452,17000000.0,other,984.0,2,2,0,0,4343.0
3453,17000000.0,other,950.0,2,2,0,0,4343.0
3454,9100000.0,other,950.0,2,2,0,0,4343.0
3456,21000000.0,other,925.0,2,2,1,0,4343.0
3457,14500000.0,other,850.0,2,2,0,0,4343.0
3458,21000000.0,other,915.0,2,2,0,0,4343.0
3459,7500000.0,other,708.0,2,2,0,0,4343.0
3460,16000000.0,other,1000.0,2,2,0,0,4343.0
3461,15500000.0,other,1020.0,2,2,0,0,4343.0
3462,19900000.0,other,1284.0,2,2,1,0,4343.0
3463,16000000.0,other,900.0,2,2,0,0,4343.0
3464,12000000.0,other,750.0,2,2,1,0,4343.0
3466,17500000.0,other,800.0,2,2,0,0,4343.0
3467,14000000.0,other,900.0,2,2,0,0,4343.0
3469,15000000.0,other,840.0,2,2,0,0,4343.0
3470,16000000.0,other,1000.0,2,2,0,0,4343.0
3471,35000000.0,other,1066.0,2,3,1,0,4343.0
3472,11900000.0,other,520.0,2,2,0,0,4343.0
3473,14500000.0,other,865.0,2,2,0,0,4343.0
3474,20000000.0,other,1000.0,2,2,0,1,4343.0
3475,13000000.0,other,1100.0,2,2,0,0,4343.0
3476,16800000.0,other,900.0,2,2,0,0,4343.0
3478,22500000.0,other,1135.0,2,2,0,0,4343.0
3480,14700000.0,other,850.0,2,2,1,0,4343.0
3481,26000000.0,other,848.0,2,2,0,0,4343.0
3482,9000000.0,other,800.0,2,2,0,0,4343.0
3483,15500000.0,other,1200.0,2,2,0,0,4343.0
3484,14000000.0,other,1400.0,2,2,0,0,4343.0
3486,20500000.0,other,845.0,2,2,0,0,4343.0
3487,21000000.0,other,1050.0,2,2,0,0,4343.0
3488,13000000.0,other,595.0,2,2,0,0,4343.0
3490,16000000.0,other,1000.0,2,2,0,0,4343.0
3491,18000000.0,other,850.0,2,2,0,0,4343.0
3492,25000000.0,other,850.0,2,2,1,0,4343.0
3493,18500000.0,other,1100.0,2,2,0,1,4343.0
3494,27000000.0,other,1050.0,2,2,0,0,4343.0
3495,14000000.0,other,725.0,2,2,0,0,4343.0
3496,30000000.0,other,900.0,2,2,0,0,4343.0
3497,31000000.0,other,1100.0,2,2,0,0,4343.0
3498,29000000.0,other,1325.0,3,3,1,0,4343.0
3499,38000000.0,other,1340.0,3,3,0,0,4343.0
3501,13700000.000000002,other,1100.0,2,2,0,0,4343.0
3502,10500000.0,other,795.0,2,2,1,0,4343.0
3503,27500000.0,other,1350.0,2,2,0,0,4343.0
3506,15000000.0,other,750.0,2,2,0,1,4343.0
3507,12000000.0,other,600.0,2,2,1,0,4343.0
3509,12500000.0,other,1021.0,2,2,0,1,4343.0
3511,21100000.0,other,1000.0,2,2,0,0,4343.0
3512,19000000.0,other,1000.0,2,2,0,0,4343.0
3513,7500000.0,other,600.0,2,2,0,0,4343.0
3514,34700000.0,other,1750.0,2,2,0,0,4343.0
3515,29000000.0,other,1000.0,2,2,0,0,4343.0
3516,27000000.0,other,1150.0,2,2,0,1,4343.0
3517,21500000.0,other,1100.0,2,2,0,0,4343.0
3518,15000000.0,other,710.0,2,2,0,0,4343.0
3519,18000000.0,other,800.0,2,2,0,0,4343.0
3520,14000000.0,other,1150.0,2,2,1,1,4343.0
3521,19500000.0,other,1050.0,2,2,0,0,4343.0
3523,11900000.0,other,990.0,2,2,0,0,4343.0
3524,13700000.000000002,other,1080.0,2,2,0,1,4343.0
3525,83000000.0,other,2412.0,4,5,0,0,4343.0
3528,22500000.0,other,1150.0,3,3,0,0,4343.0
3529,14000000.0,other,782.0,2,2,0,0,4343.0
3530,23000000.0,other,1150.0,2,2,0,0,4343.0
3531,14500000.0,other,800.0,2,2,0,0,4343.0
3532,15000000.0,other,620.0,2,2,0,0,4343.0
3533,16000000.0,other,1000.0,2,2,0,0,4343.0
3535,20000000.0,other,1000.0,2,2,0,0,4343.0
3536,13500000.0,other,870.0,2,2,0,0,4343.0
3538,34100000.0,other,1056.0,3,4,0,0,4343.0
3539,31000000.0,other,925.0,2,2,1,0,4343.0
3540,15000000.0,other,700.0,2,2,0,0,4343.0
3541,18500000.0,other,930.0,2,2,0,0,4343.0
3543,20000000.0,other,1150.0,2,2,1,0,4343.0
3544,31500000.0,other,1377.0,3,2,0,0,4343.0
3547,125000000.0,other,3835.0,5,6,0,0,4343.0
3548,25000000.0,other,1000.0,2,2,0,0,4343.0
3549,80000000.0,other,3300.0,4,4,0,0,4343.0
3550,10500000.0,other,850.0,2,2,0,0,4343.0
3551,37500000.0,other,1650.0,3,3,0,0,4343.0
3553,8500000.0,other,783.0,2,2,1,0,4343.0
3554,16500000.0,other,700.0,2,2,0,0,4343.0
3555,16000000.0,other,990.0,2,2,0,0,4343.0
3556,25200000.0,other,1100.0,2,3,0,0,4343.0
3557,17900000.0,other,950.0,2,2,0,0,4343.0
3558,15500000.0,other,920.0,2,2,0,0,4343.0
3561,14500000.0,other,635.0,2,2,0,0,4343.0
3562,12000000.0,other,700.0,2,3,1,0,4343.0
3563,27500000.0,other,1000.0,3,2,0,0,4343.0
3564,12600000.0,other,860.0,2,2,0,0,4343.0
3565,9000000.0,other,700.0,2,2,0,0,4343.0
3566,16200000.000000002,other,1070.0,2,2,1,0,4343.0
3567,19600000.0,other,1200.0,2,2,0,0,4343.0
3569,13500000.0,other,1100.0,2,2,0,0,4343.0
3570,30500000.0,other,1100.0,3,3,0,0,4343.0
3571,21400000.0,other,808.0,2,2,1,0,4343.0
3572,27500000.0,other,910.0,2,2,0,0,4343.0
3573,27500000.0,other,1290.0,3,2,1,0,4343.0
3574,22500000.0,other,881.0,2,2,0,0,4343.0
3578,9600000.0,other,1000.0,2,2,0,0,4343.0
3579,24000000.0,other,1150.0,2,2,0,0,4343.0
3580,28500000.0,other,1250.0,3,2,1,0,4343.0
3581,10000000.0,other,1000.0,2,2,0,0,4343.0
3583,50000000.0,other,2000.0,4,3,0,0,4343.0
3584,48000000.0,other,1400.0,2,2,0,0,4343.0
3585,14500000.0,other,700.0,2,2,0,0,4343.0
3586,50100000.0,other,1790.0,3,3,0,0,4343.0
3587,16000000.0,other,950.0,2,2,0,0,4343.0
3588,17500000.0,other,1000.0,2,2,0,0,4343.0
3589,45000000.0,other,1450.0,3,3,0,0,4343.0
3590,12000000.0,other,1050.0,2,2,0,0,4343.0
3591,17000000.0,other,650.0,2,2,0,0,4343.0
3592,18000000.0,other,845.0,2,2,0,0,4343.0
3593,15000000.0,other,755.0,2,2,0,0,4343.0
3594,15900000.0,other,985.0,2,2,1,0,4343.0
3596,72500000.0,other,3150.0,4,4,0,0,4343.0
3598,20000000.0,other,700.0,2,2,0,0,4343.0
3599,23500000.0,other,1143.0,2,2,0,0,4343.0
3600,26000000.0,other,1200.0,3,3,0,0,4343.0
3601,21000000.0,other,780.0,2,3,0,0,4343.0
3602,8700000.0,other,910.0,2,2,0,0,4343.0
3604,29000000.0,other,1012.0,3,3,1,0,4343.0
3605,9500000.0,other,890.0,2,2,1,0,4343.0
3606,9800000.0,other,965.0,2,2,1,0,4343.0
3607,24000000.0,other,734.0,2,2,1,0,4343.0
3608,13500000.0,other,1118.0,2,2,0,0,4343.0
3609,15800000.0,other,1129.0,2,2,1,0,4343.0
3610,15000000.0,other,1050.0,2,2,0,0,4343.0
3611,12000000.0,other,846.0,2,2,0,0,4343.0
3612,17000000.0,other,975.0,2,2,0,0,4343.0
3613,18500000.0,other,847.0,2,2,0,0,4343.0
3614,35000000.0,other,1100.0,2,2,1,0,4343.0
3615,23500000.0,other,1475.0,2,2,0,0,4343.0
3616,20000000.0,other,790.0,2,2,0,0,4343.0
3617,27500000.0,other,1079.0,2,2,0,0,4343.0
3618,17000000.0,other,900.0,2,2,0,0,4343.0
3619,18500000.0,other,704.0,2,2,0,0,4343.0
3621,35000000.0,other,1200.0,3,3,0,0,4343.0
3622,8000000.0,other,865.0,2,2,0,0,4343.0
3623,29000000.0,other,1290.0,2,2,1,0,4343.0
3624,15000000.0,other,1100.0,2,2,1,0,4343.0
3625,22500000.0,other,1470.0,2,2,0,0,4343.0
3626,10000000.0,other,1050.0,2,2,0,0,4343.0
3628,9900000.0,other,928.0,2,2,0,0,4343.0
3630,55000000.0,other,2250.0,4,4,0,0,4343.0
3631,45000000.0,other,1900.0,3,3,0,0,4343.0
3632,72500000.0,other,2413.0,4,4,0,0,4343.0
3633,70000000.0,other,2300.0,4,4,0,1,4343.0
3634,130000000.0,other,4250.0,4,4,0,0,4343.0
3636,85000000.0,other,3200.0,6,5,0,0,4343.0
3637,52500000.0,other,1900.0,3,4,0,0,4343.0
3638,39800000.0,other,1300.0,2,2,0,0,4343.0
3639,60000000.0,other,2245.0,3,3,0,0,4343.0
3641,38000000.0,other,1600.0,3,3,0,0,4343.0
3642,31000000.0,other,1000.0,2,3,0,1,4343.0
3643,14800000.0,other,740.0,2,2,0,0,4343.0
3644,10600000.0,other,1060.0,2,2,0,0,4343.0
3646,41000000.0,other,1830.0,4,4,1,0,4343.0
3647,160000000.0,other,5200.0,4,4,0,0,4343.0
3648,36000000.0,other,1080.0,2,2,1,1,4343.0
3649,14000000.0,other,850.0,2,2,0,0,4343.0
3650,30000000.0,other,1200.0,2,2,1,0,4343.0
3651,19000000.0,other,764.0,2,2,0,0,4343.0
3652,25000000.0,other,1150.0,3,3,0,0,4343.0
3653,25000000.0,other,1098.0,3,3,1,0,4343.0
3655,19000000.0,other,652.0,2,2,0,0,4343.0
3656,19000000.0,other,1020.0,2,2,0,0,4343.0
3657,14700000.0,other,900.0,2,2,0,0,4343.0
3658,42500000.0,other,1650.0,3,3,0,1,4343.0
3659,16500000.0,other,845.0,2,2,0,0,4343.0
3660,21100000.0,other,850.0,2,2,0,0,4343.0
3662,20000000.0,other,1130.0,2,2,0,0,4343.0
3664,13500000.0,other,815.0,2,2,0,0,4343.0
3665,10000000.0,other,1100.0,2,2,0,0,4343.0
3666,16000000.0,other,690.0,2,2,1,0,4343.0
3667,15000000.0,other,915.0,2,2,0,0,4343.0
3668,9500000.0,other,1030.0,2,2,0,0,4343.0
3669,25000000.0,other,880.0,3,3,1,0,4343.0
3670,13500000.0,other,1025.0,2,2,0,0,4343.0
3671,32500000.0,other,1034.0,3,3,0,0,4343.0
3672,20000000.0,other,1350.0,2,2,1,0,4343.0
3673,8500000.0,other,900.0,2,2,0,0,4343.0
3674,11000000.0,other,800.0,2,2,0,0,4343.0
3675,15000000.0,other,635.0,2,2,0,0,4343.0
3676,14000000.0,other,990.0,2,2,0,0,4343.0
3677,26000000.0,other,1120.0,2,2,0,0,4343.0
3678,21000000.0,other,1100.0,2,2,1,0,4343.0
3679,17500000.0,other,810.0,2,2,0,0,4343.0
3680,12800000.0,other,875.0,2,2,0,0,4343.0
3682,23300000.0,other,781.0,3,2,0,0,4343.0
3683,22000000.0,other,1100.0,2,2,0,0,4343.0
3684,22500000.0,other,1200.0,2,2,0,0,4343.0
3685,20000000.0,other,750.0,2,2,0,1,4343.0
3686,19500000.0,other,771.0,2,2,0,0,4343.0
3687,11000000.0,other,764.0,2,2,0,0,4343.0
3688,17500000.0,other,1120.0,2,2,0,0,4343.0
3689,31000000.0,other,1040.0,3,2,0,0,4343.0
3690,21000000.0,other,850.0,2,2,0,0,4343.0
3691,20000000.0,other,1130.0,2,2,0,0,4343.0
3694,20000000.0,other,790.0,2,2,0,0,4343.0
3696,22500000.0,other,1245.0,2,2,0,0,4343.0
3698,87500000.0,other,3600.0,4,4,0,0,4343.0
3699,18000000.0,other,671.0,2,2,0,0,4343.0
3700,32500000.0,other,1412.0,2,2,0,0,4343.0
3701,18000000.0,other,1338.0,2,2,0,0,4343.0
3702,12500000.0,other,700.0,2,2,1,1,4343.0
3703,80000000.0,other,3520.0,4,6,0,0,4343.0
3705,22000000.0,other,1350.0,2,2,0,0,4343.0
3706,7500000.0,other,700.0,2,2,0,0,4343.0
3707,15000000.0,other,860.0,2,2,0,0,4343.0
3708,22000000.0,other,1234.0,2,2,0,0,4343.0
3709,20000000.0,other,900.0,2,2,0,0,4343.0
3710,14500000.0,other,810.0,2,2,0,0,4343.0
3711,16900000.0,other,645.0,2,2,1,0,4343.0
3712,16000000.0,other,950.0,2,2,0,0,4343.0
3714,58500000.0,other,2100.0,3,3,0,0,4343.0
3716,8200000.0,other,840.0,2,2,0,0,4343.0
3717,9000000.0,other,974.0,2,2,0,0,4343.0
3718,17000000.0,other,750.0,2,2,0,0,4343.0
3719,13200000.0,other,1195.0,2,2,1,0,4343.0
3720,9800000.0,other,900.0,2,2,0,0,4343.0
3721,8600000.0,other,965.0,2,2,0,0,4343.0
3722,24900000.000000004,other,750.0,2,2,0,0,4343.0
3724,12800000.0,other,775.0,2,2,0,0,4343.0
3725,8700000.0,other,890.0,2,2,0,0,4343.0
3726,13899999.999999998,other,878.0,2,2,0,0,4343.0
3727,14000000.0,other,572.0,2,2,0,1,4343.0
3728,21500000.0,other,1242.0,2,2,0,0,4343.0
3729,10800000.0,other,875.0,2,2,0,0,4343.0
3731,29000000.0,other,1050.0,2,2,0,0,4343.0
3732,9000000.0,other,1000.0,2,2,0,1,4343.0
3733,12500000.0,other,900.0,2,2,0,0,4343.0
3734,40000000.0,other,1200.0,2,2,0,0,4343.0
3735,18000000.0,other,1000.0,2,2,0,0,4343.0
3736,30000000.0,other,1145.0,2,2,0,0,4343.0
3738,37000000.0,other,1330.0,2,2,0,0,4343.0
3739,9900000.0,other,850.0,2,2,0,0,4343.0
3740,36000000.0,other,1630.0,3,3,0,0,4343.0
3741,25000000.0,other,850.0,2,2,0,0,4343.0
